system:index,baseline_year,city,delta_LST,delta_max_LST,delta_top10_LST,final_year,max_LST_2000,max_LST_2020,mean_LST_2000,mean_LST_2020,n_images_2000,n_images_2020,n_pixels,sensor_2000,sensor_2020,top10_LST_2000,top10_LST_2020,transition,transition_area_pct,transition_code,.geo,error
00000000000000000004_20,2000.0,Mexico City,0.9523111480712032,1.0025698078769665,1.0025698078769665,2020.0,302.86117463640744,303.8637444442844,299.7002332883323,300.6525444364035,11.0,12.0,174.0,L5,L8,302.86117463640744,303.8637444442844,bare→bare,0.009843917335987,505.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_0,2000.0,Moscow,2.730490904166402,6.393430356841009,6.381349784429915,2020.0,294.5844162426475,300.9778465994885,294.38200995975257,297.11250086391897,9.0,26.0,376397.0,L5,L8,294.5844162426475,300.9657660270774,veg→imp,7.487438945257314,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_1,2000.0,Moscow,1.1668798013589594,4.797551050185575,4.736441800041007,2020.0,294.1609231953992,298.9584742455848,293.2256719128482,294.3925517142072,9.0,26.0,53044.0,L5,L8,294.1609231953992,298.8973649954402,veg→crop,1.0551723616613016,203.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_2,2000.0,Moscow,1.879478095580282,4.574892168884105,4.542636691510097,2020.0,293.1340236000665,297.7089157689506,292.5464447003322,294.42592279591247,9.0,26.0,3472.0,L5,L8,293.1340236000665,297.6766602915766,veg→wat,0.0690664059966827,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_3,2000.0,Moscow,-0.378075636179858,2.3032602848160764,2.275087125947266,2020.0,292.48265927366333,294.7859195584794,292.2746234419766,291.89654780579673,9.0,26.0,55.0,L5,L8,292.48265927366333,294.7577463996106,veg→bare,0.0010940818922285,205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_4,2000.0,Moscow,3.346569557201576,7.26108592901187,7.24882382683586,2020.0,294.1180101107366,301.37909603974845,293.8496355752809,297.1962051324825,9.0,26.0,116107.0,L5,L8,294.1180101107366,301.36683393757244,crop→imp,2.3096466592905656,301.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_5,2000.0,Moscow,0.6777303971514925,4.376627715530901,4.348343080802465,2020.0,294.24298551681204,298.61961323234294,293.65901779119935,294.33674818835084,9.0,26.0,188774.0,L5,L8,294.24298551681204,298.5913285976145,crop→veg,3.755167547700976,302.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_6,2000.0,Moscow,2.4940480035825203,5.975805990198637,5.972957122074604,2020.0,293.52444561794425,299.5002516081429,293.26298172146346,295.757029725046,9.0,26.0,124.0,L5,L8,293.52444561794425,299.49740274001886,crop→wat,0.0024666573570243,304.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_7,2000.0,Moscow,2.715437859133033,5.580507220660138,5.579660619867752,2020.0,294.7825809100233,300.3630881306834,294.7565429415682,297.47198080070126,9.0,26.0,28516.0,L5,L8,294.7825809100233,300.36224152989104,wat→imp,0.5672516225234462,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_8,2000.0,Moscow,1.9631476608349772,4.705716614277151,4.6942413798967095,2020.0,292.6903279736476,297.39604458792473,292.2234010380678,294.18654869890275,9.0,26.0,2282.0,L5,L8,292.6903279736476,297.3845693535443,wat→veg,0.0453944523284648,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_9,2000.0,Moscow,2.5509340758711687,5.21403344587975,5.21403344587975,2020.0,291.9051963157772,297.1192297616569,291.9051963157772,294.45613039164834,9.0,26.0,33.0,L5,L8,291.9051963157772,297.1192297616569,wat→crop,0.0006564491353371343,403.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_10,2000.0,Moscow,1.0979744080956948,3.829236698452007,3.828838263104672,2020.0,292.4477245533921,296.2769612518441,292.2292188879317,293.3271932960274,9.0,26.0,34.0,L5,L8,292.4477245533921,296.2765628164968,wat→bare,0.0006763415333776536,405.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_11,2000.0,Moscow,2.5259661744471487,6.302719806954826,6.302719806954826,2020.0,296.4565203905288,302.7592401974836,296.4565203905288,298.98248656497594,9.0,26.0,225.0,L5,L8,296.4565203905288,302.7592401974836,bare→imp,0.0044757895591168,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_12,2000.0,Moscow,-0.2469138855981327,5.4514301159154,5.4514301159154,2020.0,293.3120920999578,298.7635222158732,293.3120920999578,293.06517821435966,9.0,26.0,8.0,L5,L8,293.3120920999578,298.7635222158732,bare→veg,0.0001591391843241538,502.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_13,2000.0,Moscow,1.1319111918479052,3.0106352841161197,3.0106352841161197,2020.0,293.61471541281503,296.62535069693115,293.37569430675694,294.50760549860485,9.0,26.0,74.0,L5,L8,293.61471541281503,296.62535069693115,bare→wat,0.0014720374549984,504.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_14,2000.0,Moscow,2.585003312530148,6.24325410142086,6.2355337327664415,2020.0,295.5536974395927,301.7969515410136,295.450205803357,298.03520911588714,9.0,26.0,2231622.0,L5,L8,295.5536974395927,301.78923117235917,imp→imp,44.39231309997959,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_15,2000.0,Moscow,1.3686727024509082,5.236288750702556,5.187656365549401,2020.0,291.75189893493854,296.9881876856411,291.2081745424216,292.5768472448725,9.0,26.0,1829345.0,L5,L8,291.75189893493854,296.93955530048794,veg→veg,36.39005889343364,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_16,2000.0,Moscow,1.1111941890908383,4.705234994037596,4.664810725770678,2020.0,294.4180528243525,299.1232878183901,293.4090976470495,294.52029183614036,9.0,26.0,133180.0,L5,L8,294.4180528243525,299.0828635501232,crop→crop,2.64926957103635,303.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_17,2000.0,Moscow,1.8858013009293584,4.03444131260818,4.0270817673392685,2020.0,292.27043035906763,296.3048716716758,292.0869290345889,293.97273033551824,9.0,26.0,63715.0,L5,L8,292.27043035906763,296.2975121264069,wat→wat,1.2674441411516824,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000b_18,2000.0,Moscow,3.0843928702853987,7.879565707770041,7.879565707770041,2020.0,293.13009482692735,301.0096605346974,293.13009482692735,296.21448769721275,9.0,26.0,39.0,L5,L8,293.13009482692735,301.0096605346974,bare→bare,0.0007758035235802497,505.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_0,2000.0,Beijing,5.137286629306914,2.4285949183165485,2.4285949183165485,2020.0,309.13186829387513,311.5604632121917,305.7137643477595,310.8510509770664,37.0,31.0,1352.0,L5,L8,309.13186829387513,311.5604632121917,imp→veg,0.0056208188144437,102.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_1,2000.0,Beijing,3.647996358054968,0.908303955871986,0.908303955871986,2020.0,308.76842622908595,309.67673018495793,305.04668179392803,308.694678151983,37.0,31.0,24.0,L5,L8,308.76842622908595,309.67673018495793,imp→crop,9.977784877710814e-05,103.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_2,2000.0,Beijing,8.969961212928297,6.165813107962151,6.165813107962151,2020.0,306.9898498806331,313.1556629885952,304.1857017756669,313.1556629885952,37.0,31.0,25.0,L5,L8,306.9898498806331,313.1556629885952,imp→wat,0.00010393525914282096,104.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_3,2000.0,Beijing,6.260743912441569,2.7647910680279324,2.7647910680279324,2020.0,310.57495657486874,313.33974764289667,307.0790037304551,313.33974764289667,37.0,31.0,3.0,L5,L8,310.57495657486874,313.33974764289667,imp→bare,1.2472231097138518e-05,105.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_4,2000.0,Beijing,2.406053407114939,0.7431477468576304,0.7431477468576304,2020.0,309.3900562106571,310.13320395751475,305.9953535567419,308.40140696385686,37.0,31.0,1331591.0,L5,L8,309.3900562106571,310.13320395751475,veg→imp,5.535970226289924,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_5,2000.0,Beijing,2.4373337854373176,0.6814006660937935,0.6814006660937935,2020.0,308.88306848408814,309.56446915018194,305.3937335005516,307.8310672859889,37.0,31.0,271739.0,L5,L8,308.88306848408814,309.56446915018194,veg→crop,1.1297305353684413,203.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_6,2000.0,Beijing,-0.8321518075198924,-3.1839222724001957,-3.1839222724001957,2020.0,308.73581626610036,305.55189399370016,305.1718140020601,304.3396621945402,37.0,31.0,81587.0,L5,L8,308.73581626610036,305.55189399370016,veg→wat,0.3391906395074134,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_7,2000.0,Beijing,-0.5426506205764667,-1.3920217427140074,-1.3920217427140074,2020.0,307.54445372116214,306.15243197844813,304.47526220469405,303.9326115841176,37.0,31.0,3323.0,L5,L8,307.54445372116214,306.15243197844813,veg→bare,0.0138150746452637,205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_8,2000.0,Beijing,5.0648936669044815,2.597352943924818,2.597352943924818,2020.0,308.32481603685693,310.92216898078175,304.48684886545203,309.5517425323565,37.0,31.0,1217275.0,L5,L8,308.32481603685693,310.92216898078175,crop→imp,5.060711702923096,301.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_9,2000.0,Beijing,0.6478481661893625,-1.5376886402799528,-1.5376886402799528,2020.0,309.8339947514514,308.2963061111715,305.7452703338169,306.39311850000627,37.0,31.0,945729.0,L5,L8,309.8339947514514,308.2963061111715,crop→veg,3.9317835477552374,302.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_10,2000.0,Beijing,0.3528226905497149,-1.1928621895465312,-1.1928621895465312,2020.0,304.94168513269676,303.74882294315023,302.39529763616616,302.7481203267159,37.0,31.0,43638.0,L5,L8,304.94168513269676,303.74882294315023,crop→wat,0.1814210735389768,304.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_11,2000.0,Beijing,7.26876094290742,3.56027713927125,3.56027713927125,2020.0,308.9594037688657,312.51968090813693,304.170754997913,311.4395159408204,37.0,31.0,534.0,L5,L8,308.9594037688657,312.51968090813693,crop→bare,0.0022200571352906,305.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_12,2000.0,Beijing,6.519436542562744,5.484669468626919,5.484669468626919,2020.0,304.3428795332521,309.827549001879,302.4547150295842,308.9741515721469,37.0,31.0,67823.0,L5,L8,304.3428795332521,309.827549001879,wat→imp,0.2819680432337418,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_13,2000.0,Beijing,3.849600125854351,2.475285034251101,2.475285034251101,2020.0,305.05903737666495,307.53432241091605,302.67420708088764,306.523807206742,37.0,31.0,37737.0,L5,L8,305.05903737666495,307.53432241091605,wat→veg,0.1568881949709054,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_14,2000.0,Beijing,3.551435418840242,2.1326914141639577,2.1326914141639577,2020.0,304.04688156539254,306.1795729795565,301.8837291975094,305.43516461634965,37.0,31.0,21277.0,L5,L8,304.04688156539254,306.1795729795565,wat→crop,0.088457220351272,403.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_15,2000.0,Beijing,3.0573874399528336,0.7938348000852216,0.7938348000852216,2020.0,304.96523491528177,305.759069715367,302.43479497879827,305.4921824187511,37.0,31.0,1307.0,L5,L8,304.96523491528177,305.759069715367,wat→bare,0.0054337353479866,405.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_16,2000.0,Beijing,1.8287444769840135,0.974286299159928,0.974286299159928,2020.0,309.00403193429497,309.9783182334549,306.69126406626026,308.5200085432443,37.0,31.0,275.0,L5,L8,309.00403193429497,309.9783182334549,bare→imp,0.001143287850571,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_17,2000.0,Beijing,-1.0994118817727667,-1.5292750136021027,-1.5292750136021027,2020.0,309.7773937013879,308.2481186877858,307.41474431364276,306.31533243187,37.0,31.0,130.0,L5,L8,309.7773937013879,308.2481186877858,bare→veg,0.000540463347542669,502.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_18,2000.0,Beijing,2.820642510396169,1.032911783939312,1.032911783939312,2020.0,307.1725179193798,308.2054297033191,304.1259644929641,306.94660700336027,37.0,31.0,53.0,L5,L8,307.1725179193798,308.2054297033191,bare→crop,0.00022034274938278044,503.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_19,2000.0,Beijing,0.0736384632776321,-0.980206655737561,-0.980206655737561,2020.0,306.0073301788679,305.02712352313034,303.34162994471234,303.41526840798997,37.0,31.0,548.0,L5,L8,306.0073301788679,305.02712352313034,bare→wat,0.0022782608804106,504.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_20,2000.0,Beijing,4.513791341849128,2.4379642504054004,2.4379642504054004,2020.0,309.3897519449663,311.8277161953717,305.9769342812239,310.49072562307305,37.0,31.0,4530193.0,L5,L8,309.3897519449663,311.8277161953717,imp→imp,18.833871336879746,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_21,2000.0,Beijing,-0.0962923882157724,-0.7909762874311355,-0.7909860404226947,2020.0,305.96770983517,305.1767335477389,303.04102957732727,302.9447371891115,37.0,31.0,12966638.0,L5,L8,305.96770983517,305.1767237947473,veg→veg,53.90763522964599,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_22,2000.0,Beijing,2.600439821526095,0.6400268864719578,0.6400268864719578,2020.0,308.91544474949615,309.5554716359681,305.03247130738225,307.63291112890835,37.0,31.0,2238398.0,L5,L8,308.91544474949615,309.5554716359681,crop→crop,9.305939047790886,303.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_23,2000.0,Beijing,3.140073997092202,3.1687828454764713,3.1687828454764713,2020.0,299.57512539176633,302.7439082372428,298.171891481342,301.3119654784342,37.0,31.0,291874.0,L5,L8,299.57512539176633,302.7439082372428,wat→wat,1.2134399930820692,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000c_24,2000.0,Beijing,0.0489793467817207,-1.1266889416022536,-1.1266889416022536,2020.0,307.78019435088123,306.653505409279,304.3616466858678,304.41062603264953,37.0,31.0,362.0,L5,L8,307.78019435088123,306.653505409279,bare→bare,0.001504982552388,505.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000d_0,2000.0,Shanghai,7.744771828831347,6.138237264334293,6.139523038236348,2020.0,309.91542614373293,316.0536634080672,306.9891433623655,314.73391519119684,36.0,28.0,777172.0,L5,L8,309.9141403698309,316.0536634080672,veg→imp,7.246988735990858,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000d_1,2000.0,Shanghai,4.324990322518374,4.029275863064186,4.031419014130279,2020.0,307.5443601224639,311.5736359855281,305.7905420049001,310.11553232741846,36.0,28.0,403397.0,L5,L8,307.5422169713978,311.5736359855281,veg→crop,3.761604271811779,203.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000d_2,2000.0,Shanghai,4.202768512722059,3.657874669912701,3.660725485537512,2020.0,307.4323901326456,311.0902648025583,305.5402461736694,309.74301468639146,36.0,28.0,92920.0,L5,L8,307.4295393170208,311.0902648025583,veg→wat,0.8664622417537823,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000d_3,2000.0,Shanghai,4.937349580933358,4.044425856055852,4.044835105953666,2020.0,307.3000101969321,311.34443605298793,305.7147760749654,310.6521256558988,36.0,28.0,1736.0,L5,L8,307.29960094703426,311.34443605298793,veg→bare,0.0161878869100792,205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000d_4,2000.0,Shanghai,6.596620518821453,4.225184257525143,4.228428882925755,2020.0,311.2081823811111,315.43336663863624,307.04567850658196,313.6422990254034,36.0,28.0,698702.0,L5,L8,311.2049377557105,315.43336663863624,crop→imp,6.515270138160258,301.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000d_5,2000.0,Shanghai,4.549970904158954,4.6277579519165215,4.632728653501545,2020.0,308.02017988298627,312.6479378349028,305.8246736990667,310.37464460322565,36.0,28.0,287440.0,L5,L8,308.01520918140125,312.6479378349028,crop→veg,2.6803261598117434,302.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000d_6,2000.0,Shanghai,4.100812701535631,4.18618907245326,4.189938733438282,2020.0,307.09043483701066,311.2766239094639,305.3163396724956,309.4171523740312,36.0,28.0,23594.0,L5,L8,307.08668517602564,311.2766239094639,crop→wat,0.2200097947905589,304.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000d_7,2000.0,Shanghai,5.5313029638962234,5.217709371652575,5.217778702630312,2020.0,307.7783446406357,312.99605401228825,305.6328532582941,311.16415622219034,36.0,28.0,287.0,L5,L8,307.77827530965794,312.99605401228825,crop→bare,0.0026762232391663,305.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000d_8,2000.0,Shanghai,8.2320421451181,6.875075556106879,6.876579768067927,2020.0,308.54611207748843,315.4211876335953,304.8143350178854,313.0463771630035,36.0,28.0,187152.0,L5,L8,308.5446078655274,315.4211876335953,wat→imp,1.7451586468866107,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000d_9,2000.0,Shanghai,6.007849058892361,4.986856786574151,4.988023302811428,2020.0,306.403311907474,311.39016869404816,304.0952175670607,310.10306662595303,36.0,28.0,340098.0,L5,L8,306.40214539123673,311.39016869404816,wat→veg,3.1713525128710485,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000d_10,2000.0,Shanghai,3.857875541190083,3.9472658575018618,3.949154905521823,2020.0,306.78599238832345,310.7332582458253,304.1870770131818,308.0449525543719,36.0,28.0,165647.0,L5,L8,306.7841033403035,310.7332582458253,wat→crop,1.544628400342109,403.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000d_11,2000.0,Shanghai,5.523115302611359,4.195175018920395,4.195760488760527,2020.0,306.41636829116845,310.61154331008885,303.9535972001059,309.47671250271725,36.0,28.0,3823.0,L5,L8,306.4157828213283,310.61154331008885,wat→bare,0.0356487855168393,405.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000d_12,2000.0,Shanghai,7.245847734646759,7.033604587554862,7.033604587554862,2020.0,309.883986532979,316.91759112053387,308.2736176000423,315.5194653346891,36.0,28.0,1192.0,L5,L8,309.883986532979,316.91759112053387,bare→imp,0.0111151850212065,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
