system:index,LC_class,LC_percent,city,max_LST,mean_LST,mean_top10_LST,n_images,sensor,year,.geo
00000000000000000024_3,4,2.93008564920062,Bucharest,304.3877592968588,300.13594918449166,304.3877592968588,7,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024_4,5,0.0010750151924941,Bucharest,306.3062893164928,302.5475967724807,306.3062893164928,7,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_0,1,43.962503375622006,Tbilisi,311.93626534983673,308.31613161045357,311.93626534983673,7,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_1,2,50.222833170142955,Tbilisi,310.68781522826265,306.639417194916,310.68781522826265,7,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_2,3,2.9620638112848976,Tbilisi,313.98045841290525,309.6487077376252,313.98045841290525,7,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_3,4,2.836639193569608,Tbilisi,301.62050714082307,299.8472869779173,301.62050714082307,7,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027_4,5,0.015960449380535,Tbilisi,314.7193741896443,312.6769414308896,314.7193741896443,7,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_0,1,3.1078371434065053,Ulaanbaatar,310.8552357913295,307.14071751093627,310.8547090409305,19,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_1,2,96.51074611229326,Ulaanbaatar,311.20321372887776,305.74968297813405,311.20122303227765,19,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_2,3,0.100667333049404,Ulaanbaatar,314.2858943498767,308.6342133449736,314.2858943498767,19,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_3,4,0.1090258538885402,Ulaanbaatar,304.2445606684607,299.54799184837515,304.2445606684607,19,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_4,5,0.1717235573622969,Ulaanbaatar,316.39379100026065,309.45045326870945,316.39379100026065,19,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_0,1,49.93107345737053,Dar es-Salaam,312.1468600544091,308.7134866677715,312.1468600544091,14,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_1,2,48.25472716599213,Dar es-Salaam,310.63159138131005,306.9200676444951,310.63159138131005,14,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_2,3,1.491174521722578,Dar es-Salaam,313.27111571144616,307.6090213346493,313.27111571144616,14,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_3,4,0.2735682108707424,Dar es-Salaam,304.5129063924102,302.36821999167637,304.5129063924102,14,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_4,5,0.0494566440440186,Dar es-Salaam,304.79337461935495,301.98121901572125,304.79337461935495,14,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_0,1,43.42038799398244,Maputo,312.37431092295,310.95856038372483,312.37431092295,5,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_1,2,48.12130446871489,Maputo,309.94023348776807,308.30039234987885,309.94023348776807,5,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_2,3,0.8349859946731972,Maputo,311.32744458499053,309.7927848980363,311.32744458499053,5,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_3,4,4.518099602133095,Maputo,305.7095582099766,305.0856091530163,305.7095582099766,5,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b_4,5,3.105221940496386,Maputo,304.762343502438,303.1146657023981,304.762343502438,5,L5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_0,1,75.17194476547549,Montreal,308.0389689501809,303.902273933121,308.0310434707734,15,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_1,2,4.817848401512845,Montreal,300.6596699632049,294.94623086798606,300.4059203066496,15,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_2,3,2.013130115417392,Montreal,302.1145576861678,296.98408147546695,301.8889294516322,15,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_3,4,8.981634082309533,Montreal,297.4534881704393,294.10173915693053,297.43691135122435,15,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_4,5,9.015442635284746,Montreal,298.28016526633115,294.7108606924051,298.25575500207754,15,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,1,92.90293523104786,Birmingham,298.9489105714594,296.31396963666407,298.9487782434496,16,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,2,4.008420997345109,Birmingham,296.0382951917858,293.63801100854835,296.03826522076906,16,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,3,2.6030702537878825,Birmingham,297.4862825356487,293.09487015289335,297.4862825356487,16,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,4,0.4800408528445958,Birmingham,291.65339486695444,290.26801604020386,291.65339486695444,16,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,5,0.005532664974547,Birmingham,289.776373402508,289.24928401437205,289.776373402508,16,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_0,1,95.81244673791949,Manchester,298.22821967318555,296.56365452598294,298.22821967318555,13,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_1,2,3.887214213271891,Manchester,294.06473565655165,292.81663062291653,294.06473565655165,13,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_2,3,0.0097429387028333,Manchester,293.9856982779296,292.3955940779014,293.9856982779296,13,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_3,4,0.2901321606437566,Manchester,291.64745614959406,290.99947454001966,291.64745614959406,13,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_4,5,0.0004639494620396823,Manchester,291.31967875103436,290.2709993543461,291.31967875103436,13,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_0,1,88.29042278970522,Milan,315.0837246358422,306.992003543555,315.017912362188,20,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_1,2,1.175259265804152,Milan,311.2483574642501,304.20965007451935,311.15776530754385,20,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_2,3,10.036519006947014,Milan,311.5696294301834,303.65134330756376,310.9959463404051,20,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_3,4,0.4977989375435958,Milan,307.5496098166691,302.2194004565867,307.52143246563185,20,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_0,1,96.84024184763068,Naples,317.7873204871839,310.4001297650369,317.02761917227036,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_1,2,2.811500835192567,Naples,312.07124471469746,304.35459975888375,310.8849648234027,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_2,3,0.1785656155961082,Naples,319.4752220328633,310.8996967594237,318.3617410091962,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_3,4,0.0575928252405746,Naples,306.92759880739595,302.3391085340085,306.4010990094284,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_4,5,0.1120988763400761,Naples,307.2132575337204,303.5081908218156,306.9053379329555,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_0,1,87.18776275906835,Zurich,307.9639574224837,303.8410628898883,307.9639574224837,10,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_1,2,7.859889379887884,Zurich,303.3076877335696,298.8602513494793,303.3076877335696,10,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_2,3,0.6747164293660036,Zurich,308.6396908471474,301.55382309078703,308.6396908471474,10,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_3,4,4.277631431677757,Zurich,299.3646428074946,296.68900681360276,299.3646428074946,10,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_0,1,86.8159155376669,Geneva,314.85767256981615,306.96609322157957,314.85767256981615,9,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_1,2,0.3485093670089217,Geneva,309.201831287208,301.08035894228647,309.201831287208,9,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_2,4,12.835575095324176,Geneva,300.75787178898486,296.0217784230831,300.75787178898486,9,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_0,1,5.187850208263442,La Paz,297.5476547025989,294.63175586235553,297.5469439651472,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_1,2,91.97137782003064,La Paz,297.191527240312,293.8572606184367,297.191478187298,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_2,3,0.0053192183937952,La Paz,295.2661848784995,291.68269547596026,295.2550691616847,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_3,4,1.2119551687909311,La Paz,291.3309904893161,288.3137923776574,291.33098299874365,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_4,5,1.6234975845211694,La Paz,300.0577858229614,296.0661882282392,300.05723477501954,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,1,81.10624628787237,Asuncion,310.29152091683187,306.85280652540035,310.28432286288665,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_1,2,8.746018745508286,Asuncion,305.96257335410445,303.04911273027557,305.9566429243785,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_2,4,10.147734966619346,Asuncion,304.4941463413461,301.40932734198947,304.4908357247159,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_0,1,53.62593982549436,Montevideo,306.5009394102711,303.1469367874295,306.49249850456084,14,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_1,2,42.44702774233144,Montevideo,305.1850858230022,301.8056444788626,305.16469058749885,14,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_2,3,3.004690873847207,Montevideo,307.75302889557213,302.817814096385,307.67354228457543,14,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_3,4,0.735434161820753,Montevideo,301.629556950035,299.14051535461147,301.62527538141967,14,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_4,5,0.1869073965062308,Montevideo,301.52604119872916,298.4191694872354,301.52574719146514,14,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_0,1,27.298167434054065,Fianarantsoa,312.9327348238521,306.9865608651059,312.9327348238521,9,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_1,2,65.85804787433824,Fianarantsoa,312.7211961645468,305.68240435121095,312.7211961645468,9,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_2,3,5.989710000898983,Fianarantsoa,312.10988284763386,305.36815615219433,312.10988284763386,9,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_3,4,0.854074690708711,Fianarantsoa,310.5686336638094,304.80155623828813,310.5686336638094,9,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007_0,1,87.7537445190812,London,299.4531836909534,296.19077624902593,299.4531836909534,8,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007_1,2,8.213564850883824,London,298.13783846175494,294.537227159022,298.13783846175494,8,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007_2,3,2.3829354199710817,London,298.82647246779624,295.7240878205096,298.82647246779624,8,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007_3,4,1.649050447138842,London,292.14861067886693,290.68998246453435,292.14861067886693,8,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007_4,5,0.0007047629250691044,London,293.8016520327667,292.7651502225606,293.8016520327667,8,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_0,1,90.73350248835472,Tehran,322.51422530689234,316.99842870028135,322.2420856239544,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_1,2,6.804342632363556,Tehran,326.53866625621777,320.3640697010658,326.2406586670078,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_2,3,0.5790423641623698,Tehran,323.6637363176697,316.2426001240782,322.8391698026494,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_3,4,0.228484911919403,Tehran,309.29308415693,305.8614215565985,309.0776889751965,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_4,5,1.6546276031999605,Tehran,328.39768400592766,321.970228240688,328.0171143228513,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_0,1,15.425088389844571,Cairo,324.9866904343365,320.9201841372519,324.975363819962,17,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_1,2,1.5746673322576634,Cairo,325.24692418540775,320.6692033616773,325.2025194094689,17,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2,3,0.1782916073879821,Cairo,319.8911611826469,316.2422705554805,319.88732102474404,17,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_3,4,0.2998437463319623,Cairo,311.1105955805127,307.6755000721622,311.09778471651674,17,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_4,5,82.52210892417781,Cairo,326.92758229037526,321.8854847502607,326.9262659684657,17,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_0,1,54.02374576602904,Belgrade,315.8095125405622,310.09486634510137,315.8095125405622,9,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_1,2,20.391997298300677,Belgrade,311.2218717442148,304.7338148698641,311.2218717442148,9,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_2,3,19.155649540510904,Belgrade,317.7383541127333,309.57754551407686,317.7383541127333,9,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_3,4,6.425651501897415,Belgrade,304.79130125197275,299.7720740019205,304.79130125197275,9,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_4,5,0.0029558932619601,Belgrade,308.91525474735283,302.7344187961919,308.91525474735283,9,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_0,1,83.43952396917412,Washington,310.6127275265834,308.1993573142458,310.6127275265834,5,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_1,2,6.458279523122122,Washington,304.0962960196837,301.43482867836184,304.0962960196837,5,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_2,3,0.7327308444535952,Washington,308.2234085883822,305.5089072975161,308.2234085883822,5,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_3,4,4.895295569346428,Washington,303.0938164317423,301.4318867434905,303.0938164317423,5,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_4,5,4.474170093903744,Washington,301.61226540963645,300.2565274462124,301.61226540963645,5,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,1,93.88012319358296,Luanda,311.64467203259676,309.5713588941906,311.64467203259676,11,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,2,2.346438395657583,Luanda,311.15616096092333,309.2631605263547,311.15616096092333,11,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,3,0.002175690754085,Luanda,306.88660056602043,306.88660056602043,306.88660056602043,11,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,4,0.3445867548440474,Luanda,302.91706645045247,301.6632066197963,302.91706645045247,11,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,5,3.426675965161305,Luanda,301.03767957621955,298.3367255046663,301.03767957621955,11,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_0,1,93.54575731557864,Guadalajara,310.5919581514943,308.81057034413425,310.5919581514943,4,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_1,2,6.323755165899897,Guadalajara,300.49101022970444,299.60589105292814,300.49101022970444,4,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_2,3,0.0576120849245772,Guadalajara,304.33644623089106,303.1594378675708,304.33644623089106,4,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_3,4,0.0728754335968884,Guadalajara,300.5828180855086,299.6317742096018,300.5828180855086,4,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_0,1,59.93912439746085,Monterrey,319.1214038708191,313.85905142403493,319.1214038708191,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_1,2,40.04065279250376,Monterrey,308.55427906038693,304.47677285518887,308.55427906038693,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_2,3,0.0009986572856978638,Monterrey,315.48928584752605,309.40147431778604,315.48928584752605,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_3,4,0.0067409366784605,Monterrey,312.0547568420649,308.00658772594073,312.0547568420649,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_4,5,0.0124832160712232,Monterrey,319.1066162890045,315.77921185687484,319.1066162890045,6,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_0,1,39.355163026102375,Oslo,302.56020976179485,296.43775597025103,302.5454873697578,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_1,2,49.14425449506353,Oslo,296.6281113174306,290.9946714484646,296.6116580630607,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_2,3,0.4610710769005041,Oslo,298.9063273238593,293.42891778271803,298.904689946523,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_3,4,6.079532498761932,Oslo,294.27210250584506,289.9096094732457,294.26922988511626,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_4,5,4.959978903171652,Oslo,294.00559602851035,290.65589252449115,294.00554665518706,18,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_0,1,98.19407112563776,Beirut,316.03635327667223,313.41770464025956,315.9782381513295,22,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_1,2,0.3265764259534904,Beirut,314.66135157730366,311.66220453240214,314.5459855655781,22,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_2,3,0.0208818928330341,Beirut,315.71905915953255,312.6908789930971,315.6193999893667,22,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_3,4,0.3698278758802128,Beirut,310.40947540440146,307.3982592566651,310.13830696723164,22,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e_4,5,1.0886426796955122,Beirut,313.91745819818806,311.0330995748555,313.81451604172855,22,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_0,1,99.9130839737578,Santiago,314.83422918051815,309.48469762255576,314.83422918051815,9,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_1,2,0.0289720087474005,Santiago,311.8825376577021,307.33757793379897,311.8825376577021,9,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_2,4,0.0579440174948011,Santiago,306.5201806154995,301.7979713643482,306.5201806154995,9,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_0,1,30.93288580203056,Istanbul,312.02203102590295,307.85822569651486,311.89159344155644,36,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_1,2,44.023210342017954,Istanbul,306.52243949977674,301.6878616950046,306.4389088663655,36,L8,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
