year,month,monthly_anomaly,monthly_unc,annual_anomaly,annual_unc,five_yr_anomaly,five_yr_unc,ten_yr_anomaly,ten_yr_unc,twenty_yr_anomaly,twenty_yr_unc,absolute_temp_C,absolute_temp_K
1916,3,-0.403,0.349,-0.227,0.133,-0.271,0.093,-0.289,0.078,-0.28,0.076,8.363,281.513
1916,4,-0.215,0.271,-0.223,0.131,-0.265,0.092,-0.287,0.078,-0.282,0.076,8.366999999999999,281.517
1916,5,-0.328,0.296,-0.273,0.131,-0.271,0.09,-0.284,0.078,-0.283,0.076,8.317,281.467
1916,6,-0.552,0.256,-0.375,0.132,-0.292,0.09,-0.28,0.078,-0.284,0.075,8.215,281.36499999999995
1916,7,-0.303,0.332,-0.413,0.138,-0.312,0.088,-0.277,0.078,-0.284,0.075,8.177,281.327
1916,8,-0.29,0.374,-0.47,0.139,-0.318,0.088,-0.277,0.078,-0.283,0.075,8.12,281.27
1916,9,-0.374,0.277,-0.504,0.132,-0.322,0.088,-0.275,0.078,-0.282,0.075,8.086,281.236
1916,10,-0.204,0.222,-0.524,0.135,-0.316,0.086,-0.275,0.078,-0.281,0.075,8.065999999999999,281.21599999999995
1916,11,-0.48,0.283,-0.57,0.128,-0.322,0.086,-0.276,0.079,-0.278,0.075,8.02,281.16999999999996
1916,12,-1.247,0.272,-0.574,0.134,-0.327,0.087,-0.274,0.078,-0.28,0.075,8.016,281.166
1917,1,-0.413,0.27,-0.558,0.134,-0.328,0.087,-0.276,0.077,-0.278,0.075,8.032,281.18199999999996
1917,2,-0.82,0.29,-0.568,0.136,-0.328,0.086,-0.283,0.076,-0.275,0.075,8.022,281.17199999999997
1917,3,-0.804,0.258,-0.567,0.14,-0.327,0.086,-0.277,0.076,-0.275,0.075,8.023,281.173
1917,4,-0.456,0.258,-0.607,0.141,-0.329,0.086,-0.276,0.075,-0.274,0.075,7.983,281.133
1917,5,-0.876,0.314,-0.588,0.141,-0.333,0.086,-0.278,0.075,-0.271,0.075,8.002,281.152
1917,6,-0.609,0.239,-0.593,0.136,-0.34,0.088,-0.279,0.074,-0.269,0.074,7.997,281.147
1917,7,-0.111,0.333,-0.61,0.125,-0.331,0.086,-0.275,0.074,-0.267,0.074,7.9799999999999995,281.13
1917,8,-0.409,0.383,-0.597,0.123,-0.34,0.086,-0.272,0.074,-0.266,0.074,7.993,281.143
1917,9,-0.362,0.317,-0.566,0.121,-0.339,0.086,-0.268,0.074,-0.264,0.074,8.024,281.174
1917,10,-0.683,0.202,-0.582,0.12,-0.345,0.087,-0.262,0.075,-0.262,0.074,8.008,281.15799999999996
1917,11,-0.247,0.237,-0.576,0.127,-0.351,0.087,-0.258,0.075,-0.257,0.073,8.014,281.164
1917,12,-1.31,0.256,-0.569,0.129,-0.355,0.087,-0.253,0.075,-0.257,0.072,8.021,281.171
1918,1,-0.618,0.307,-0.591,0.126,-0.358,0.088,-0.249,0.075,-0.254,0.072,7.999,281.149
1918,2,-0.66,0.259,-0.596,0.128,-0.36,0.088,-0.248,0.074,-0.252,0.072,7.994,281.144
1918,3,-0.432,0.227,-0.584,0.125,-0.361,0.088,-0.245,0.073,-0.25,0.071,8.006,281.15599999999995
1918,4,-0.647,0.27,-0.512,0.124,-0.36,0.087,-0.247,0.074,-0.248,0.071,8.078,281.22799999999995
1918,5,-0.811,0.321,-0.523,0.119,-0.372,0.087,-0.246,0.074,-0.249,0.071,8.067,281.217
1918,6,-0.525,0.267,-0.476,0.119,-0.387,0.087,-0.245,0.074,-0.25,0.071,8.114,281.26399999999995
1918,7,-0.372,0.327,-0.454,0.112,-0.381,0.087,-0.246,0.074,-0.249,0.071,8.136,281.286
1918,8,-0.473,0.348,-0.425,0.109,-0.379,0.086,-0.248,0.075,-0.248,0.071,8.165,281.315
1918,9,-0.211,0.263,-0.432,0.106,-0.376,0.084,-0.247,0.075,-0.248,0.071,8.158,281.308
1918,10,0.181,0.21,-0.363,0.109,-0.372,0.084,-0.244,0.075,-0.246,0.071,8.227,281.37699999999995
1918,11,-0.375,0.21,-0.324,0.108,-0.369,0.084,-0.241,0.075,-0.242,0.07,8.266,281.416
1918,12,-0.757,0.239,-0.3,0.109,-0.36,0.085,-0.243,0.075,-0.239,0.07,8.29,281.44
1919,1,-0.348,0.277,-0.275,0.111,-0.354,0.085,-0.252,0.076,-0.236,0.07,8.315,281.465
1919,2,-0.31,0.223,-0.244,0.111,-0.355,0.084,-0.256,0.077,-0.239,0.069,8.346,281.496
1919,3,-0.525,0.244,-0.237,0.113,-0.353,0.083,-0.253,0.077,-0.238,0.069,8.353,281.503
1919,4,0.19,0.303,-0.244,0.109,-0.349,0.083,-0.254,0.076,-0.236,0.069,8.346,281.496
1919,5,-0.343,0.313,-0.261,0.107,-0.345,0.084,-0.256,0.076,-0.235,0.069,8.329,281.479
1919,6,-0.241,0.264,-0.229,0.108,-0.323,0.082,-0.258,0.076,-0.236,0.069,8.361,281.51099999999997
1919,7,-0.073,0.321,-0.175,0.108,-0.323,0.08,-0.258,0.076,-0.237,0.069,8.415,281.565
1919,8,-0.104,0.332,-0.185,0.112,-0.322,0.077,-0.26,0.077,-0.237,0.069,8.405,281.55499999999995
1919,9,-0.126,0.269,-0.144,0.109,-0.311,0.075,-0.26,0.077,-0.238,0.069,8.446,281.596
1919,10,0.099,0.2,-0.159,0.115,-0.302,0.075,-0.262,0.077,-0.237,0.069,8.431,281.58099999999996
1919,11,-0.581,0.269,-0.146,0.113,-0.291,0.075,-0.257,0.077,-0.238,0.069,8.443999999999999,281.594
1919,12,-0.37,0.239,-0.157,0.111,-0.284,0.074,-0.259,0.077,-0.241,0.068,8.433,281.58299999999997
1920,1,0.303,0.231,-0.161,0.112,-0.284,0.074,-0.259,0.077,-0.242,0.068,8.429,281.57899999999995
1920,2,-0.436,0.246,-0.172,0.114,-0.283,0.074,-0.264,0.077,-0.241,0.068,8.418,281.568
1920,3,-0.03,0.202,-0.188,0.115,-0.283,0.074,-0.265,0.076,-0.238,0.068,8.402,281.55199999999996
1920,4,0.015,0.3,-0.216,0.112,-0.275,0.074,-0.268,0.077,-0.238,0.068,8.374,281.524
1920,5,-0.189,0.305,-0.213,0.112,-0.272,0.074,-0.272,0.076,-0.238,0.069,8.377,281.527
1920,6,-0.378,0.253,-0.263,0.11,-0.249,0.074,-0.274,0.076,-0.238,0.069,8.327,281.477
1920,7,-0.115,0.338,-0.253,0.116,-0.239,0.074,-0.277,0.076,-0.237,0.069,8.337,281.48699999999997
1920,8,-0.234,0.339,-0.218,0.114,-0.238,0.073,-0.277,0.077,-0.237,0.069,8.372,281.522
1920,9,-0.329,0.263,-0.234,0.115,-0.238,0.073,-0.276,0.076,-0.236,0.069,8.356,281.506
1920,10,-0.23,0.198,-0.234,0.115,-0.236,0.073,-0.275,0.076,-0.236,0.069,8.356,281.506
1920,11,-0.548,0.239,-0.227,0.115,-0.23,0.072,-0.274,0.075,-0.231,0.068,8.363,281.513
1920,12,-0.967,0.234,-0.199,0.114,-0.225,0.071,-0.268,0.075,-0.227,0.068,8.391,281.541
1921,1,0.417,0.217,-0.185,0.11,-0.226,0.072,-0.261,0.075,-0.223,0.068,8.405,281.55499999999995
1921,2,-0.014,0.253,-0.195,0.111,-0.223,0.071,-0.255,0.074,-0.222,0.068,8.395,281.54499999999996
1921,3,-0.222,0.221,-0.187,0.112,-0.223,0.071,-0.248,0.073,-0.219,0.068,8.403,281.553
1921,4,0.018,0.269,-0.166,0.115,-0.223,0.071,-0.247,0.073,-0.219,0.068,8.424,281.57399999999996
1921,5,-0.111,0.294,-0.139,0.113,-0.212,0.073,-0.248,0.073,-0.218,0.068,8.451,281.601
1921,6,-0.035,0.246,-0.054,0.11,-0.195,0.073,-0.246,0.072,-0.217,0.068,8.536,281.686
1921,7,0.055,0.315,-0.123,0.106,-0.193,0.076,-0.245,0.072,-0.215,0.068,8.467,281.61699999999996
1921,8,-0.362,0.353,-0.187,0.097,-0.193,0.077,-0.243,0.072,-0.212,0.068,8.403,281.553
1921,9,-0.226,0.254,-0.179,0.096,-0.183,0.078,-0.241,0.071,-0.21,0.068,8.411,281.561
1921,10,0.022,0.222,-0.172,0.097,-0.192,0.079,-0.237,0.071,-0.207,0.068,8.418,281.568
1921,11,-0.232,0.199,-0.183,0.096,-0.189,0.079,-0.231,0.071,-0.206,0.068,8.407,281.55699999999996
1921,12,0.061,0.232,-0.193,0.094,-0.188,0.079,-0.224,0.071,-0.204,0.068,8.397,281.54699999999997
1922,1,-0.414,0.248,-0.208,0.096,-0.188,0.079,-0.223,0.07,-0.2,0.068,8.382,281.532
1922,2,-0.785,0.259,-0.207,0.097,-0.191,0.08,-0.218,0.069,-0.201,0.068,8.383,281.53299999999996
1922,3,-0.12,0.207,-0.218,0.098,-0.192,0.081,-0.217,0.069,-0.199,0.068,8.372,281.522
1922,4,0.096,0.267,-0.237,0.099,-0.195,0.08,-0.215,0.069,-0.198,0.068,8.353,281.503
1922,5,-0.241,0.288,-0.221,0.101,-0.181,0.081,-0.21,0.069,-0.198,0.068,8.369,281.519
1922,6,-0.159,0.24,-0.221,0.104,-0.177,0.081,-0.207,0.069,-0.199,0.068,8.369,281.519
1922,7,-0.116,0.319,-0.19,0.106,-0.187,0.082,-0.207,0.069,-0.197,0.068,8.4,281.54999999999995
1922,8,-0.353,0.348,-0.176,0.115,-0.188,0.081,-0.205,0.068,-0.194,0.067,8.414,281.56399999999996
1922,9,-0.363,0.264,-0.2,0.115,-0.191,0.082,-0.201,0.068,-0.19,0.067,8.39,281.53999999999996
1922,10,-0.201,0.217,-0.252,0.116,-0.19,0.082,-0.191,0.068,-0.185,0.067,8.338,281.488
1922,11,-0.043,0.23,-0.27,0.117,-0.192,0.082,-0.187,0.067,-0.184,0.067,8.32,281.46999999999997
1922,12,0.058,0.259,-0.276,0.118,-0.193,0.082,-0.18,0.066,-0.182,0.067,8.314,281.464
1923,1,-0.035,0.245,-0.3,0.119,-0.196,0.082,-0.172,0.066,-0.182,0.066,8.29,281.44
1923,2,-0.617,0.223,-0.297,0.117,-0.195,0.083,-0.165,0.066,-0.182,0.066,8.293,281.443
1923,3,-0.406,0.221,-0.287,0.12,-0.192,0.083,-0.165,0.065,-0.181,0.066,8.302999999999999,281.453
1923,4,-0.534,0.299,-0.25,0.118,-0.189,0.083,-0.16,0.066,-0.181,0.066,8.34,281.48999999999995
1923,5,-0.454,0.287,-0.225,0.121,-0.176,0.083,-0.155,0.065,-0.18,0.067,8.365,281.515
1923,6,-0.229,0.242,-0.206,0.119,-0.148,0.083,-0.155,0.065,-0.18,0.067,8.384,281.534
1923,7,-0.409,0.323,-0.225,0.122,-0.14,0.084,-0.153,0.065,-0.18,0.066,8.365,281.515
1923,8,-0.31,0.341,-0.197,0.123,-0.132,0.083,-0.151,0.065,-0.18,0.066,8.393,281.543
1923,9,-0.241,0.267,-0.158,0.127,-0.12,0.085,-0.15,0.065,-0.18,0.066,8.432,281.582
1923,10,0.234,0.197,-0.143,0.127,-0.122,0.084,-0.15,0.065,-0.179,0.066,8.447,281.597
1923,11,0.266,0.26,-0.119,0.131,-0.127,0.083,-0.145,0.065,-0.18,0.066,8.471,281.621
1923,12,0.274,0.237,-0.115,0.132,-0.131,0.082,-0.137,0.066,-0.185,0.066,8.475,281.625
1924,1,-0.256,0.255,-0.089,0.132,-0.136,0.082,-0.14,0.066,-0.189,0.066,8.501,281.65099999999995
1924,2,-0.284,0.242,-0.086,0.131,-0.131,0.082,-0.146,0.067,-0.188,0.066,8.504,281.654
1924,3,0.059,0.237,-0.082,0.128,-0.128,0.082,-0.144,0.066,-0.189,0.066,8.508,281.65799999999996
1924,4,-0.354,0.263,-0.108,0.127,-0.124,0.082,-0.148,0.067,-0.19,0.065,8.482,281.63199999999995
1924,5,-0.168,0.305,-0.106,0.125,-0.118,0.082,-0.149,0.067,-0.19,0.065,8.484,281.63399999999996
1924,6,-0.18,0.245,-0.142,0.123,-0.124,0.083,-0.153,0.067,-0.191,0.066,8.448,281.59799999999996
1924,7,-0.089,0.32,-0.146,0.12,-0.122,0.082,-0.156,0.067,-0.191,0.065,8.443999999999999,281.594
1924,8,-0.282,0.342,-0.163,0.119,-0.113,0.083,-0.157,0.068,-0.191,0.066,8.427,281.577
1924,9,-0.189,0.274,-0.185,0.114,-0.122,0.085,-0.159,0.068,-0.192,0.066,8.405,281.55499999999995
1924,10,-0.076,0.191,-0.148,0.114,-0.128,0.085,-0.159,0.068,-0.192,0.066,8.442,281.592
1924,11,0.288,0.251,-0.16,0.111,-0.128,0.085,-0.154,0.067,-0.19,0.066,8.43,281.58
1924,12,-0.155,0.225,-0.181,0.112,-0.13,0.085,-0.161,0.067,-0.189,0.066,8.409,281.55899999999997
1925,1,-0.298,0.214,-0.2,0.112,-0.13,0.085,-0.166,0.068,-0.19,0.066,8.39,281.53999999999996
1925,2,-0.498,0.249,-0.188,0.113,-0.128,0.084,-0.163,0.067,-0.187,0.065,8.402,281.55199999999996
1925,3,-0.207,0.22,-0.185,0.111,-0.12,0.083,-0.162,0.068,-0.187,0.066,8.405,281.55499999999995
1925,4,0.096,0.252,-0.186,0.109,-0.107,0.082,-0.164,0.069,-0.191,0.066,8.404,281.554
1925,5,-0.313,0.286,-0.19,0.107,-0.103,0.081,-0.165,0.069,-0.194,0.066,8.4,281.54999999999995
1925,6,-0.428,0.253,-0.116,0.107,-0.111,0.079,-0.164,0.069,-0.195,0.065,8.474,281.62399999999997
1925,7,-0.319,0.319,-0.019,0.106,-0.104,0.078,-0.162,0.07,-0.195,0.065,8.571,281.721
1925,8,-0.139,0.344,0.065,0.105,-0.092,0.078,-0.161,0.07,-0.195,0.065,8.655,281.80499999999995
1925,9,-0.158,0.25,0.125,0.113,-0.092,0.078,-0.16,0.07,-0.195,0.065,8.715,281.86499999999995
1925,10,-0.084,0.188,0.106,0.112,-0.085,0.078,-0.159,0.071,-0.193,0.065,8.696,281.846
1925,11,0.244,0.218,0.096,0.107,-0.081,0.078,-0.151,0.071,-0.197,0.065,8.686,281.83599999999996
1925,12,0.731,0.223,0.108,0.099,-0.084,0.078,-0.142,0.071,-0.198,0.065,8.698,281.84799999999996
1926,1,0.869,0.238,0.115,0.097,-0.079,0.078,-0.145,0.071,-0.2,0.064,8.705,281.85499999999996
1926,2,0.503,0.246,0.122,0.096,-0.078,0.077,-0.149,0.071,-0.202,0.064,8.712,281.86199999999997
1926,3,0.51,0.229,0.131,0.095,-0.076,0.076,-0.149,0.072,-0.202,0.063,8.721,281.871
1926,4,-0.123,0.254,0.159,0.096,-0.077,0.076,-0.151,0.072,-0.203,0.063,8.749,281.899
1926,5,-0.436,0.278,0.152,0.098,-0.079,0.074,-0.153,0.072,-0.202,0.063,8.741999999999999,281.892
1926,6,-0.279,0.252,0.064,0.099,-0.08,0.073,-0.153,0.072,-0.2,0.063,8.654,281.804
1926,7,-0.239,0.315,-0.032,0.094,-0.086,0.072,-0.152,0.072,-0.198,0.063,8.558,281.70799999999997
1926,8,-0.062,0.337,-0.094,0.095,-0.1,0.071,-0.147,0.072,-0.197,0.063,8.496,281.64599999999996
1926,9,-0.051,0.25,-0.192,0.097,-0.105,0.069,-0.144,0.073,-0.196,0.063,8.398,281.548
1926,10,0.258,0.2,-0.205,0.098,-0.104,0.069,-0.139,0.073,-0.195,0.063,8.385,281.53499999999997
1926,11,0.16,0.218,-0.186,0.098,-0.11,0.069,-0.137,0.073,-0.193,0.063,8.404,281.554
1926,12,-0.319,0.217,-0.186,0.102,-0.117,0.069,-0.135,0.073,-0.187,0.062,8.404,281.554
1927,1,-0.292,0.208,-0.174,0.107,-0.124,0.069,-0.123,0.073,-0.186,0.062,8.416,281.566
1927,2,-0.237,0.22,-0.188,0.104,-0.124,0.068,-0.119,0.074,-0.181,0.061,8.402,281.55199999999996
1927,3,-0.668,0.297,-0.176,0.105,-0.126,0.069,-0.122,0.074,-0.18,0.061,8.414,281.56399999999996
1927,4,-0.274,0.269,-0.148,0.108,-0.122,0.069,-0.12,0.074,-0.18,0.062,8.442,281.592
1927,5,-0.213,0.288,-0.146,0.103,-0.127,0.068,-0.119,0.074,-0.176,0.062,8.443999999999999,281.594
1927,6,-0.28,0.271,-0.156,0.101,-0.144,0.067,-0.119,0.075,-0.173,0.062,8.434,281.584
1927,7,-0.1,0.322,-0.101,0.103,-0.144,0.067,-0.118,0.075,-0.173,0.063,8.488999999999999,281.63899999999995
1927,8,-0.225,0.331,-0.071,0.106,-0.138,0.067,-0.117,0.074,-0.171,0.063,8.519,281.669
1927,9,0.095,0.256,-0.047,0.099,-0.132,0.068,-0.113,0.074,-0.168,0.063,8.543,281.693
1927,10,0.591,0.2,-0.034,0.102,-0.138,0.068,-0.108,0.073,-0.164,0.063,8.556,281.70599999999996
1927,11,0.185,0.19,-0.034,0.101,-0.138,0.069,-0.11,0.073,-0.162,0.063,8.556,281.70599999999996
1927,12,-0.441,0.2,-0.048,0.098,-0.135,0.07,-0.112,0.072,-0.157,0.062,8.542,281.69199999999995
1928,1,0.369,0.209,-0.049,0.097,-0.129,0.07,-0.116,0.072,-0.154,0.062,8.541,281.691
1928,2,0.123,0.238,-0.049,0.099,-0.127,0.071,-0.116,0.071,-0.151,0.062,8.541,281.691
1928,3,-0.382,0.205,-0.068,0.101,-0.129,0.072,-0.117,0.071,-0.148,0.062,8.522,281.67199999999997
1928,4,-0.111,0.272,-0.104,0.098,-0.129,0.073,-0.115,0.072,-0.143,0.062,8.486,281.63599999999997
1928,5,-0.219,0.274,-0.103,0.099,-0.126,0.073,-0.114,0.071,-0.139,0.062,8.487,281.637
1928,6,-0.446,0.248,-0.05,0.098,-0.136,0.073,-0.116,0.072,-0.138,0.062,8.54,281.69
1928,7,-0.116,0.325,-0.133,0.098,-0.15,0.073,-0.114,0.071,-0.136,0.062,8.457,281.60699999999997
1928,8,-0.225,0.331,-0.235,0.096,-0.167,0.074,-0.112,0.071,-0.134,0.062,8.355,281.505
1928,9,-0.128,0.264,-0.224,0.098,-0.178,0.074,-0.113,0.07,-0.132,0.062,8.366,281.51599999999996
1928,10,0.163,0.192,-0.241,0.1,-0.18,0.075,-0.115,0.07,-0.131,0.062,8.349,281.49899999999997
1928,11,0.189,0.243,-0.263,0.101,-0.179,0.076,-0.12,0.069,-0.127,0.062,8.327,281.477
1928,12,0.196,0.193,-0.279,0.099,-0.174,0.076,-0.127,0.069,-0.125,0.062,8.311,281.46099999999996
1929,1,-0.618,0.223,-0.309,0.097,-0.168,0.077,-0.126,0.069,-0.122,0.063,8.281,281.431
1929,2,-1.103,0.235,-0.314,0.097,-0.164,0.077,-0.121,0.068,-0.121,0.063,8.276,281.426
1929,3,-0.257,0.194,-0.331,0.097,-0.16,0.078,-0.126,0.067,-0.121,0.063,8.259,281.409
1929,4,-0.306,0.264,-0.333,0.099,-0.154,0.079,-0.126,0.067,-0.122,0.063,8.257,281.407
1929,5,-0.494,0.298,-0.349,0.097,-0.156,0.079,-0.124,0.067,-0.12,0.063,8.241,281.39099999999996
1929,6,-0.631,0.235,-0.462,0.098,-0.145,0.079,-0.124,0.067,-0.119,0.063,8.128,281.27799999999996
1929,7,-0.48,0.321,-0.435,0.096,-0.125,0.08,-0.124,0.067,-0.118,0.063,8.155,281.30499999999995
1929,8,-0.283,0.329,-0.355,0.1,-0.125,0.079,-0.123,0.067,-0.118,0.063,8.235,281.385
1929,9,-0.331,0.259,-0.32,0.104,-0.121,0.078,-0.124,0.067,-0.118,0.063,8.27,281.41999999999996
1929,10,0.139,0.226,-0.315,0.107,-0.111,0.078,-0.123,0.068,-0.119,0.063,8.275,281.42499999999995
1929,11,-0.01,0.221,-0.303,0.108,-0.11,0.079,-0.123,0.068,-0.116,0.063,8.286999999999999,281.43699999999995
1929,12,-1.151,0.218,-0.268,0.111,-0.108,0.079,-0.12,0.067,-0.11,0.063,8.322,281.472
1930,1,-0.298,0.198,-0.226,0.113,-0.107,0.078,-0.122,0.067,-0.112,0.063,8.363999999999999,281.51399999999995
1930,2,-0.143,0.237,-0.204,0.115,-0.107,0.079,-0.111,0.067,-0.11,0.063,8.386,281.536
1930,3,0.16,0.218,-0.201,0.117,-0.105,0.079,-0.109,0.067,-0.11,0.063,8.389,281.539
1930,4,-0.246,0.279,-0.217,0.117,-0.109,0.079,-0.115,0.067,-0.108,0.063,8.373,281.52299999999997
1930,5,-0.351,0.294,-0.183,0.12,-0.117,0.08,-0.117,0.067,-0.108,0.063,8.407,281.55699999999996
1930,6,-0.209,0.267,-0.078,0.126,-0.113,0.08,-0.115,0.067,-0.106,0.063,8.512,281.662
1930,7,0.028,0.34,-0.049,0.126,-0.127,0.079,-0.113,0.067,-0.105,0.063,8.541,281.691
1930,8,-0.021,0.338,-0.081,0.124,-0.14,0.078,-0.114,0.067,-0.104,0.063,8.509,281.659
1930,9,-0.293,0.271,-0.104,0.125,-0.142,0.079,-0.114,0.067,-0.102,0.063,8.486,281.63599999999997
1930,10,-0.059,0.201,-0.103,0.123,-0.145,0.079,-0.111,0.068,-0.1,0.063,8.487,281.637
1930,11,0.408,0.238,-0.109,0.121,-0.147,0.08,-0.119,0.067,-0.099,0.063,8.481,281.631
1930,12,0.108,0.205,-0.091,0.116,-0.147,0.079,-0.128,0.067,-0.093,0.063,8.499,281.649
1931,1,0.048,0.209,-0.08,0.112,-0.148,0.079,-0.139,0.067,-0.094,0.063,8.51,281.65999999999997
1931,2,-0.535,0.22,-0.063,0.11,-0.146,0.079,-0.149,0.067,-0.093,0.063,8.527,281.67699999999996
1931,3,-0.109,0.227,-0.026,0.109,-0.149,0.078,-0.157,0.067,-0.093,0.063,8.564,281.714
1931,4,-0.241,0.28,0.031,0.11,-0.153,0.078,-0.158,0.067,-0.092,0.063,8.621,281.77099999999996
1931,5,-0.413,0.285,0.003,0.11,-0.161,0.078,-0.156,0.067,-0.091,0.063,8.593,281.743
1931,6,0.004,0.243,0.02,0.108,-0.174,0.078,-0.155,0.068,-0.091,0.063,8.61,281.76
1931,7,0.165,0.317,0.095,0.112,-0.167,0.078,-0.151,0.068,-0.09,0.063,8.685,281.835
1931,8,0.181,0.333,0.115,0.11,-0.142,0.078,-0.152,0.068,-0.088,0.063,8.705,281.85499999999996
1931,9,0.143,0.253,0.088,0.109,-0.147,0.078,-0.152,0.068,-0.088,0.063,8.677999999999999,281.828
1931,10,0.625,0.217,0.139,0.109,-0.149,0.078,-0.153,0.068,-0.087,0.063,8.729,281.87899999999996
1931,11,0.08,0.221,0.16,0.109,-0.139,0.078,-0.154,0.068,-0.087,0.062,8.75,281.9
1931,12,0.306,0.211,0.144,0.113,-0.131,0.079,-0.15,0.068,-0.087,0.062,8.734,281.88399999999996
1932,1,0.944,0.232,0.128,0.113,-0.124,0.079,-0.149,0.068,-0.083,0.062,8.718,281.868
1932,2,-0.286,0.24,0.097,0.114,-0.122,0.079,-0.145,0.067,-0.082,0.063,8.687,281.837
1932,3,-0.432,0.209,0.099,0.112,-0.123,0.079,-0.144,0.067,-0.082,0.062,8.689,281.839
1932,4,0.372,0.267,0.078,0.109,-0.123,0.08,-0.144,0.067,-0.082,0.062,8.668,281.818
1932,5,-0.17,0.293,0.047,0.107,-0.12,0.08,-0.142,0.068,-0.081,0.062,8.637,281.787
1932,6,-0.181,0.252,0.005,0.104,-0.096,0.081,-0.139,0.068,-0.08,0.062,8.595,281.745
1932,7,-0.029,0.323,-0.115,0.1,-0.099,0.081,-0.139,0.068,-0.081,0.062,8.475,281.625
1932,8,-0.189,0.332,-0.142,0.098,-0.083,0.08,-0.136,0.069,-0.08,0.062,8.448,281.59799999999996
1932,9,0.167,0.247,-0.149,0.098,-0.086,0.08,-0.135,0.07,-0.078,0.062,8.441,281.59099999999995
1932,10,0.37,0.182,-0.204,0.098,-0.092,0.079,-0.137,0.07,-0.076,0.061,8.386,281.536
1932,11,-0.285,0.203,-0.22,0.096,-0.095,0.079,-0.137,0.071,-0.075,0.061,8.37,281.52
1932,12,-0.199,0.186,-0.241,0.095,-0.096,0.078,-0.135,0.071,-0.074,0.061,8.349,281.49899999999997
1933,1,-0.507,0.188,-0.251,0.096,-0.098,0.077,-0.136,0.071,-0.075,0.061,8.339,281.489
1933,2,-0.608,0.195,-0.248,0.095,-0.1,0.076,-0.136,0.071,-0.072,0.06,8.342,281.49199999999996
1933,3,-0.512,0.215,-0.286,0.095,-0.098,0.076,-0.13,0.071,-0.071,0.06,8.304,281.45399999999995
1933,4,-0.286,0.264,-0.323,0.093,-0.094,0.075,-0.125,0.071,-0.068,0.06,8.267,281.417
1933,5,-0.363,0.278,-0.323,0.093,-0.113,0.075,-0.123,0.072,-0.065,0.06,8.267,281.417
1933,6,-0.434,0.246,-0.354,0.094,-0.119,0.074,-0.121,0.071,-0.066,0.06,8.236,281.38599999999997
1933,7,-0.157,0.325,-0.33,0.094,-0.128,0.074,-0.12,0.071,-0.064,0.06,8.26,281.40999999999997
1933,8,-0.153,0.328,-0.244,0.093,-0.132,0.073,-0.117,0.071,-0.063,0.06,8.346,281.496
1933,9,-0.282,0.249,-0.251,0.093,-0.136,0.073,-0.114,0.071,-0.063,0.059,8.339,281.489
1933,10,-0.07,0.194,-0.261,0.092,-0.137,0.072,-0.111,0.071,-0.061,0.059,8.329,281.479
1933,11,-0.287,0.204,-0.223,0.093,-0.132,0.072,-0.11,0.071,-0.062,0.059,8.366999999999999,281.517
1933,12,-0.577,0.229,-0.199,0.094,-0.136,0.072,-0.113,0.071,-0.061,0.059,8.391,281.541
1934,1,-0.22,0.188,-0.19,0.093,-0.135,0.072,-0.105,0.071,-0.056,0.058,8.4,281.54999999999995
1934,2,0.426,0.223,-0.191,0.093,-0.14,0.072,-0.096,0.072,-0.054,0.058,8.399,281.549
1934,3,-0.599,0.2,-0.2,0.095,-0.144,0.071,-0.097,0.071,-0.053,0.058,8.39,281.53999999999996
1934,4,-0.401,0.254,-0.184,0.101,-0.152,0.07,-0.095,0.071,-0.052,0.058,8.406,281.556
1934,5,0.094,0.282,-0.143,0.103,-0.153,0.07,-0.09,0.071,-0.051,0.058,8.447,281.597
1934,6,-0.143,0.259,-0.074,0.102,-0.154,0.07,-0.085,0.07,-0.051,0.057,8.516,281.666
1934,7,-0.057,0.325,-0.097,0.104,-0.174,0.069,-0.081,0.07,-0.05,0.057,8.493,281.643
1934,8,-0.162,0.331,-0.064,0.106,-0.165,0.068,-0.078,0.07,-0.048,0.057,8.526,281.676
1934,9,-0.388,0.263,-0.013,0.109,-0.166,0.069,-0.077,0.07,-0.046,0.057,8.577,281.727
1934,10,0.116,0.232,-0.033,0.109,-0.177,0.069,-0.079,0.069,-0.044,0.057,8.557,281.707
1934,11,0.209,0.2,-0.084,0.11,-0.174,0.07,-0.078,0.069,-0.045,0.056,8.506,281.65599999999995
1934,12,0.252,0.208,-0.094,0.108,-0.17,0.07,-0.058,0.069,-0.046,0.056,8.496,281.64599999999996
1935,1,-0.501,0.211,-0.096,0.106,-0.17,0.071,-0.059,0.069,-0.045,0.056,8.494,281.644
1935,2,0.833,0.228,-0.097,0.105,-0.166,0.071,-0.056,0.069,-0.046,0.055,8.493,281.643
1935,3,0.009,0.216,-0.077,0.104,-0.165,0.072,-0.058,0.068,-0.045,0.055,8.513,281.66299999999995
1935,4,-0.645,0.257,-0.072,0.101,-0.164,0.073,-0.053,0.068,-0.045,0.055,8.518,281.668
1935,5,-0.513,0.282,-0.149,0.1,-0.156,0.073,-0.051,0.068,-0.045,0.055,8.441,281.59099999999995
1935,6,-0.259,0.241,-0.194,0.097,-0.157,0.074,-0.049,0.067,-0.044,0.055,8.395999999999999,281.546
1935,7,-0.091,0.317,-0.189,0.093,-0.145,0.074,-0.047,0.067,-0.043,0.055,8.401,281.551
